Module	GeneSet	RatioOfProteinsInGeneSet	NumberOfProteinsInGeneSet	ProteinsFromModule	P-value	FDR	Nodes
20	Mitochondrial protein import(R)	0,0035	41	3	4,1820E-08	2,5092E-07	HSPA9,CHCHD3,TIMM44
20	Mitochondrial biogenesis(R)	0,0076	90	2	1,7328E-04	5,1984E-04	HSPA9,CHCHD3
20	Interleukin-12 family signaling(R)	0,0046	54	1	0,0137	0,0154	HSPA9
20	Parkinson disease(P)	0,0052	61	1	0,0154	0,0154	HSPA9
20	RNA degradation(K)	0,0067	79	1	0,0199	0,0199	HSPA9
20	Tuberculosis(K)	0,0152	180	1	0,0450	0,0450	HSPA9
21	Ribosome biogenesis in eukaryotes(K)	0,0093	110	1	9,3126E-03	0,0162	HEATR1
21	rRNA processing(R)	0,0162	191	1	0,0162	0,0162	HEATR1
22	Glyoxylate metabolism and glycine degradation(R)	0,0023	27	2	5,2249E-06	4,1799E-05	GCSH,DBT
22	Branched-chain amino acid catabolism(R)	0,0013	15	1	2,5382E-03	6,7613E-03	DBT
22	Glyoxylate and dicarboxylate metabolism(K)	0,0025	30	1	5,0731E-03	6,7613E-03	GCSH
22	Propanoate metabolism(K)	0,0029	34	1	5,7486E-03	6,7613E-03	DBT
22	Glycine, serine and threonine metabolism(K)	0,0034	40	1	6,7613E-03	6,7613E-03	GCSH
22	Valine, leucine and isoleucine degradation(K)	0,0041	48	1	8,1108E-03	8,1108E-03	DBT
22	Metabolic pathways(K)	0,1262	1491	2	0,0159	0,0159	GCSH,DBT
22	Carbon metabolism(K)	0,0100	118	1	0,0199	0,0199	GCSH
23	Autophagy - other(K)	0,0027	32	2	7,3393E-06	6,6053E-05	ATG3,ATG12
23	Macroautophagy(R)	0,0093	110	2	8,6724E-05	3,4690E-04	ATG3,ATG12
23	Autophagy - animal(K)	0,0116	137	2	1,3452E-04	4,0357E-04	ATG3,ATG12
23	RIG-I-like receptor signaling pathway(K)	0,0059	70	1	0,0118	0,0125	ATG12
23	DDX58/IFIH1-mediated induction of interferon-alpha/beta(R)	0,0063	74	1	0,0125	0,0125	ATG12
23	FoxO signaling pathway(K)	0,0111	131	1	0,0221	0,0221	ATG12
23	NOD-like receptor signaling pathway(K)	0,0153	181	1	0,0304	0,0304	ATG12
23	Kaposi sarcoma-associated herpesvirus infection(K)	0,0163	193	1	0,0324	0,0324	ATG3
23	Shigellosis(K)	0,0208	246	1	0,0412	0,0412	ATG12
24	Regulation of actin cytoskeleton(K)	0,0185	218	2	3,4062E-04	4,4280E-03	MYL5,MYH14
24	Smooth Muscle Contraction(R)	0,0032	38	1	6,4238E-03	0,0284	MYL5
24	Semaphorin interactions(R)	0,0053	63	1	0,0106	0,0284	MYH14
24	EPH-Ephrin signaling(R)	0,0073	86	1	0,0145	0,0284	MYH14
24	Leukocyte transendothelial migration(K)	0,0097	114	1	0,0192	0,0284	MYL5
24	Vascular smooth muscle contraction(K)	0,0113	133	1	0,0224	0,0284	MYH14
24	Tight junction(K)	0,0143	169	1	0,0284	0,0284	MYH14
24	Axon guidance(K)	0,0154	182	1	0,0306	0,0306	MYL5
24	Pathogenic Escherichia coli infection(K)	0,0167	197	1	0,0331	0,0331	MYH14
24	Focal adhesion(K)	0,0170	201	1	0,0337	0,0337	MYL5
24	Shigellosis(K)	0,0208	246	1	0,0412	0,0412	MYL5
24	Salmonella infection(K)	0,0211	249	1	0,0417	0,0417	MYL5
25	Mitotic Prophase(R)	0,0058	68	1	5,7569E-03	0,0115	PHF8
25	Chromatin organization(R)	0,0173	204	1	0,0173	0,0173	PHF8
26	Collecting duct acid secretion(K)	0,0023	27	2	5,2249E-06	6,6283E-05	ATP6V0A4,ATP6V1F
26	ROS and RNS production in phagocytes(R)	0,0029	34	2	8,2854E-06	6,6283E-05	ATP6V0A4,ATP6V1F
26	Vibrio cholerae infection(K)	0,0042	50	2	1,7918E-05	8,0531E-05	ATP6V0A4,ATP6V1F
26	Iron uptake and transport(R)	0,0045	53	2	2,0133E-05	8,0531E-05	ATP6V0A4,ATP6V1F
26	Epithelial cell signaling in Helicobacter pylori infection(K)	0,0059	70	2	3,5120E-05	8,4989E-05	ATP6V0A4,ATP6V1F
26	Signaling by Insulin receptor(R)	0,0065	77	2	4,2495E-05	8,4989E-05	ATP6V0A4,ATP6V1F
26	Synaptic vesicle cycle(K)	0,0066	78	2	4,3606E-05	8,7211E-05	ATP6V0A4,ATP6V1F
26	Rheumatoid arthritis(K)	0,0079	93	2	6,1990E-05	1,2398E-04	ATP6V0A4,ATP6V1F
26	Oxidative phosphorylation(K)	0,0113	133	2	1,2678E-04	1,2678E-04	ATP6V0A4,ATP6V1F
26	Ion channel transport(R)	0,0125	148	2	1,5699E-04	1,5699E-04	ATP6V0A4,ATP6V1F
26	Phagosome(K)	0,0129	152	2	1,6559E-04	1,6559E-04	ATP6V0A4,ATP6V1F
26	Human papillomavirus infection(K)	0,0280	331	2	7,8525E-04	7,8525E-04	ATP6V0A4,ATP6V1F
26	Amino acids regulate mTORC1(R)	0,0047	55	1	9,2909E-03	9,2909E-03	ATP6V1F
26	Metabolic pathways(K)	0,1262	1491	2	0,0159	0,0159	ATP6V0A4,ATP6V1F
26	Lysosome(K)	0,0108	128	1	0,0216	0,0216	ATP6V0A4
26	mTOR signaling pathway(K)	0,0131	155	1	0,0261	0,0261	ATP6V1F
26	Tuberculosis(K)	0,0152	180	1	0,0302	0,0302	ATP6V0A4
27	Fatty acyl-CoA biosynthesis(R)	0,0023	27	2	5,2249E-06	1,0450E-05	TECR,ELOVL3
27	Biosynthesis of unsaturated fatty acids(K)	0,0023	27	2	5,2249E-06	1,0450E-05	TECR,ELOVL3
27	Fatty acid elongation(K)	0,0023	27	2	5,2249E-06	1,0450E-05	TECR,ELOVL3
27	Fatty acid metabolism(K)	0,0048	57	2	2,3286E-05	2,3286E-05	TECR,ELOVL3
27	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism(R)	0,0011	13	1	2,1999E-03	2,1999E-03	ELOVL3
27	Metabolic pathways(K)	0,1262	1491	2	0,0159	0,0159	TECR,ELOVL3
28	Transport of inorganic cations/anions and amino acids/oligopeptides(R)	0,0055	65	2	3,0282E-05	2,1197E-04	SLC3A2,SLC7A10
28	Cell surface interactions at the vascular wall(R)	0,0179	211	2	3,1909E-04	9,5728E-04	SLC3A2,SLC7A10
28	Tryptophan catabolism(R)	0,0004	5	1	8,4642E-04	1,6928E-03	SLC3A2
28	Ferroptosis(K)	0,0035	41	1	6,9300E-03	6,9300E-03	SLC3A2
28	Calcineurin-regulated NFAT-dependent transcription in lymphocytes(N)	0,0040	47	1	7,9422E-03	7,9422E-03	SLC3A2
28	Protein digestion and absorption(K)	0,0087	103	1	0,0174	0,0174	SLC3A2
28	mTOR signaling pathway(K)	0,0131	155	1	0,0261	0,0261	SLC3A2
29	Cell adhesion molecules(K)	0,0126	149	2	1,5912E-04	6,3819E-04	SELPLG,ESAM
29	Cell surface interactions at the vascular wall(R)	0,0179	211	2	3,1909E-04	6,3819E-04	SELPLG,ESAM
29	amb2 Integrin signaling(N)	0,0026	31	1	5,2420E-03	5,2420E-03	SELPLG
29	Staphylococcus aureus infection(K)	0,0081	96	1	0,0162	0,0162	SELPLG
29	Leukocyte transendothelial migration(K)	0,0097	114	1	0,0192	0,0192	ESAM
30	Lysosome(K)	0,0108	128	1	0,0216	0,0417	AP3D1
30	Salmonella infection(K)	0,0211	249	1	0,0417	0,0417	VPS41
31	Oxidative phosphorylation(K)	0,0113	133	2	1,2678E-04	5,3417E-04	NDUFA12,NDUFA10
31	Retrograde endocannabinoid signaling(K)	0,0125	148	2	1,5699E-04	5,3417E-04	NDUFA12,NDUFA10
31	Non-alcoholic fatty liver disease(K)	0,0127	150	2	1,6126E-04	5,3417E-04	NDUFA12,NDUFA10
31	The citric acid (TCA) cycle and respiratory electron transport(R)	0,0141	166	2	1,9750E-04	5,3417E-04	NDUFA12,NDUFA10
31	Thermogenesis(K)	0,0196	231	2	3,8245E-04	5,3417E-04	NDUFA12,NDUFA10
31	Parkinson disease(K)	0,0211	249	2	4,4438E-04	5,3417E-04	NDUFA12,NDUFA10
31	Prion disease(K)	0,0231	273	2	5,3417E-04	5,3417E-04	NDUFA12,NDUFA10
31	Huntington disease(K)	0,0259	306	2	6,7111E-04	6,7111E-04	NDUFA12,NDUFA10
31	Amyotrophic lateral sclerosis(K)	0,0308	364	2	9,4963E-04	9,4963E-04	NDUFA12,NDUFA10
31	Alzheimer disease(K)	0,0312	369	2	9,7590E-04	9,7590E-04	NDUFA12,NDUFA10
31	Pathways of neurodegeneration - multiple diseases(K)	0,0402	475	2	1,6171E-03	1,6171E-03	NDUFA12,NDUFA10
31	Metabolic pathways(K)	0,1262	1491	2	0,0159	0,0159	NDUFA12,NDUFA10
32	Transport of inorganic cations/anions and amino acids/oligopeptides(R)	0,0055	65	2	3,0282E-05	1,2113E-04	SLC26A1,SLC26A4
32	Phase II - Conjugation of compounds(R)	0,0046	54	1	9,1223E-03	0,0127	SLC26A1
32	Thyroid hormone synthesis(K)	0,0063	75	1	0,0127	0,0127	SLC26A4
32	Glycosaminoglycan metabolism(R)	0,0091	107	1	0,0180	0,0180	SLC26A1
33	Thiamine metabolism(K)	0,0014	16	2	1,8348E-06	9,1741E-06	ALPP,ALPG
33	Folate biosynthesis(K)	0,0022	26	2	4,8451E-06	9,6901E-06	ALPP,ALPG
33	Biosynthesis of cofactors(K)	0,0132	156	2	1,7442E-04	1,7442E-04	ALPP,ALPG
33	Post-translational modification: synthesis of GPI-anchored proteins(R)	0,0075	89	1	0,0150	0,0150	ALPG
33	Metabolic pathways(K)	0,1262	1491	2	0,0159	0,0159	ALPP,ALPG
34	Smooth Muscle Contraction(R)	0,0032	38	2	1,0350E-05	1,0350E-05	TRIM72,DYSF
